payment_id,ride_id,user_id,payment_method,amount,payment_status,transaction_id,payment_time,created_at
4785,4785,9190,debit_card,5.0,completed,TXN-004785-1738,2024-07-03 16:02:00,2024-07-03 16:02:00
4786,4786,4367,apple_pay,0.0,failed,TXN-004786-4641,2024-09-13 02:33:00,2024-09-13 02:33:00
4787,4787,6784,credit_card,55.62,completed,TXN-004787-1218,2024-05-31 23:00:00,2024-05-31 23:00:00
4788,4788,8898,debit_card,26.23,completed,TXN-004788-2705,2024-02-10 20:32:00,2024-02-10 20:32:00
4789,4789,3630,credit_card,42.77,completed,TXN-004789-7551,2024-01-13 06:22:00,2024-01-13 06:22:00
4790,4790,8099,apple_pay,54.59,completed,TXN-004790-8510,2024-03-22 09:57:00,2024-03-22 09:57:00
4791,4791,4033,credit_card,44.06,completed,TXN-004791-6979,2024-12-25 04:56:00,2024-12-25 04:56:00
4792,4792,7688,debit_card,43.23,completed,TXN-004792-8627,2024-05-13 19:26:00,2024-05-13 19:26:00
4793,4793,6908,credit_card,5.0,completed,TXN-004793-3960,2024-09-06 06:37:00,2024-09-06 06:37:00
4794,4794,5111,credit_card,60.2,completed,TXN-004794-2590,2024-10-17 09:48:00,2024-10-17 09:48:00
4795,4795,4085,credit_card,44.06,completed,TXN-004795-1675,2024-02-08 11:24:00,2024-02-08 11:24:00
4796,4796,8273,cash,90.72,completed,TXN-004796-8608,2024-01-08 02:48:00,2024-01-08 02:48:00
4797,4797,2937,apple_pay,26.23,completed,TXN-004797-4498,2024-02-23 21:01:00,2024-02-23 21:01:00
4798,4798,4132,apple_pay,6.56,completed,TXN-004798-5951,2024-11-25 16:22:00,2024-11-25 16:22:00
4799,4799,5426,cash,77.96,completed,TXN-004799-9219,2024-11-13 13:21:00,2024-11-13 13:21:00
4800,4800,8622,credit_card,23.27,completed,TXN-004800-7487,2024-06-23 13:48:00,2024-06-23 13:48:00
4801,4801,7095,google_pay,56.09,completed,TXN-004801-6508,2024-10-24 23:24:00,2024-10-24 23:24:00
4802,4802,5173,cash,30.29,completed,TXN-004802-7903,2024-11-05 10:48:00,2024-11-05 10:48:00
4803,4803,6584,debit_card,5.0,completed,TXN-004803-1793,2024-03-16 23:42:00,2024-03-16 23:42:00
4804,4804,4734,cash,23.95,completed,TXN-004804-2142,2024-01-28 21:06:00,2024-01-28 21:06:00
4805,4805,7231,google_pay,84.77,completed,TXN-004805-7379,2024-06-03 18:07:00,2024-06-03 18:07:00
4806,4806,8697,google_pay,26.31,completed,TXN-004806-2401,2024-02-22 22:58:00,2024-02-22 22:58:00
4807,4807,5322,debit_card,15.9,completed,TXN-004807-2464,2024-08-09 19:07:00,2024-08-09 19:07:00
4808,4808,3808,apple_pay,61.95,completed,TXN-004808-9969,2024-06-08 22:27:00,2024-06-08 22:27:00
4809,4809,5303,google_pay,46.0,completed,TXN-004809-2227,2024-09-06 10:25:00,2024-09-06 10:25:00
4810,4810,5232,apple_pay,7.03,completed,TXN-004810-7081,2024-04-21 08:40:00,2024-04-21 08:40:00
4811,4811,7286,credit_card,25.69,completed,TXN-004811-8268,2024-01-24 14:56:00,2024-01-24 14:56:00
4812,4812,2803,google_pay,35.49,completed,TXN-004812-1367,2024-08-01 04:25:00,2024-08-01 04:25:00
4813,4813,6276,debit_card,35.14,completed,TXN-004813-6683,2024-11-18 16:16:00,2024-11-18 16:16:00
4814,4814,2549,debit_card,56.73,completed,TXN-004814-2852,2024-04-27 16:19:00,2024-04-27 16:19:00
4815,4815,4473,apple_pay,38.16,completed,TXN-004815-5946,2024-07-03 09:43:00,2024-07-03 09:43:00
4816,4816,4078,credit_card,10.6,completed,TXN-004816-4593,2024-04-01 03:32:00,2024-04-01 03:32:00
4817,4817,5871,google_pay,40.09,completed,TXN-004817-3059,2024-11-13 19:31:00,2024-11-13 19:31:00
4818,4818,3555,google_pay,22.47,completed,TXN-004818-6319,2024-11-11 20:26:00,2024-11-11 20:26:00
4819,4819,9285,debit_card,94.72,completed,TXN-004819-5696,2024-07-13 22:40:00,2024-07-13 22:40:00
4820,4820,7481,google_pay,25.58,completed,TXN-004820-3644,2024-08-16 01:17:00,2024-08-16 01:17:00
4821,4821,9679,cash,11.01,completed,TXN-004821-8290,2024-10-01 06:02:00,2024-10-01 06:02:00
4822,4822,9111,google_pay,14.6,completed,TXN-004822-2246,2024-06-15 09:03:00,2024-06-15 09:03:00
4823,4823,4311,credit_card,5.0,completed,TXN-004823-9542,2024-07-20 21:55:00,2024-07-20 21:55:00
4824,4824,3276,cash,84.06,completed,TXN-004824-6768,2024-06-21 10:53:00,2024-06-21 10:53:00
4825,4825,9899,credit_card,42.3,completed,TXN-004825-3170,2024-09-16 11:31:00,2024-09-16 11:31:00
4826,4826,6079,apple_pay,79.62,completed,TXN-004826-6644,2024-08-14 04:31:00,2024-08-14 04:31:00
4827,4827,3523,credit_card,15.09,completed,TXN-004827-8816,2024-04-08 02:06:00,2024-04-08 02:06:00
4828,4828,2768,google_pay,25.77,completed,TXN-004828-2691,2024-11-16 20:05:00,2024-11-16 20:05:00
4829,4829,3719,cash,50.37,completed,TXN-004829-7829,2024-11-02 05:43:00,2024-11-02 05:43:00
4830,4830,7418,google_pay,27.35,completed,TXN-004830-5392,2024-09-13 20:08:00,2024-09-13 20:08:00
4831,4831,8614,cash,52.08,completed,TXN-004831-3786,2024-05-25 16:12:00,2024-05-25 16:12:00
4832,4832,3714,debit_card,51.53,completed,TXN-004832-2942,2024-01-25 14:15:00,2024-01-25 14:15:00
4833,4833,8456,cash,14.11,completed,TXN-004833-1391,2024-10-18 19:44:00,2024-10-18 19:44:00
4834,4834,4952,credit_card,71.57,completed,TXN-004834-7944,2024-01-14 04:40:00,2024-01-14 04:40:00
4835,4835,7203,debit_card,81.26,completed,TXN-004835-2982,2024-07-24 10:42:00,2024-07-24 10:42:00
4836,4836,5363,credit_card,97.38,completed,TXN-004836-9111,2024-12-05 05:23:00,2024-12-05 05:23:00
4837,4837,3580,google_pay,78.4,completed,TXN-004837-3184,2024-07-22 04:22:00,2024-07-22 04:22:00
4838,4838,9284,cash,42.32,completed,TXN-004838-1635,2024-01-05 11:26:00,2024-01-05 11:26:00
4839,4839,3440,cash,16.86,completed,TXN-004839-1578,2024-11-28 00:57:00,2024-11-28 00:57:00
4840,4840,5656,debit_card,26.56,completed,TXN-004840-5922,2024-05-23 12:38:00,2024-05-23 12:38:00
4841,4841,6957,debit_card,9.58,completed,TXN-004841-1886,2024-03-14 18:37:00,2024-03-14 18:37:00
4842,4842,4199,apple_pay,40.66,completed,TXN-004842-6600,2024-07-18 05:16:00,2024-07-18 05:16:00
4843,4843,8905,cash,24.86,completed,TXN-004843-8110,2024-06-28 11:47:00,2024-06-28 11:47:00
4844,4844,7899,credit_card,56.85,completed,TXN-004844-3695,2024-05-19 17:33:00,2024-05-19 17:33:00
4845,4845,9521,debit_card,72.05,completed,TXN-004845-3690,2024-10-25 21:31:00,2024-10-25 21:31:00
4846,4846,9846,cash,70.45,completed,TXN-004846-2858,2024-10-21 11:08:00,2024-10-21 11:08:00
4847,4847,4630,apple_pay,55.95,completed,TXN-004847-6581,2024-12-07 20:26:00,2024-12-07 20:26:00
4848,4848,4123,apple_pay,23.88,completed,TXN-004848-4395,2024-02-14 01:08:00,2024-02-14 01:08:00
4849,4849,9690,apple_pay,35.82,completed,TXN-004849-4573,2024-10-26 16:13:00,2024-10-26 16:13:00
4850,4850,6184,apple_pay,18.09,completed,TXN-004850-9519,2024-08-28 20:44:00,2024-08-28 20:44:00
4851,4851,9002,apple_pay,26.96,completed,TXN-004851-4861,2024-04-07 23:22:00,2024-04-07 23:22:00
4852,4852,9514,cash,26.17,completed,TXN-004852-8015,2024-10-13 23:38:00,2024-10-13 23:38:00
4853,4853,5940,debit_card,5.0,completed,TXN-004853-2147,2024-12-16 14:41:00,2024-12-16 14:41:00
4854,4854,6536,debit_card,63.27,completed,TXN-004854-4714,2024-07-10 21:05:00,2024-07-10 21:05:00
4855,4855,5650,apple_pay,52.05,completed,TXN-004855-1148,2024-01-12 02:12:00,2024-01-12 02:12:00
4856,4856,2739,debit_card,32.59,completed,TXN-004856-5041,2024-09-06 23:34:00,2024-09-06 23:34:00
4857,4857,3656,credit_card,32.63,completed,TXN-004857-7248,2024-03-18 10:41:00,2024-03-18 10:41:00
4858,4858,5502,cash,30.32,completed,TXN-004858-2104,2024-12-19 01:49:00,2024-12-19 01:49:00
4859,4859,2532,google_pay,98.29,completed,TXN-004859-4593,2024-10-06 21:57:00,2024-10-06 21:57:00
4860,4860,8763,cash,5.0,completed,TXN-004860-5788,2024-02-17 18:11:00,2024-02-17 18:11:00
4861,4861,7150,debit_card,21.44,completed,TXN-004861-5348,2024-07-18 05:54:00,2024-07-18 05:54:00
4862,4862,4898,cash,8.96,completed,TXN-004862-8753,2024-09-30 01:14:00,2024-09-30 01:14:00
4863,4863,9640,credit_card,34.71,completed,TXN-004863-5784,2024-12-21 01:12:00,2024-12-21 01:12:00
4864,4864,5106,debit_card,50.37,completed,TXN-004864-4946,2024-02-15 01:36:00,2024-02-15 01:36:00
4865,4865,8175,cash,54.22,completed,TXN-004865-8486,2024-09-10 16:38:00,2024-09-10 16:38:00
4866,4866,6065,google_pay,5.0,completed,TXN-004866-9464,2024-07-29 16:53:00,2024-07-29 16:53:00
4867,4867,5608,debit_card,27.62,completed,TXN-004867-9439,2024-01-07 00:24:00,2024-01-07 00:24:00
4868,4868,6325,debit_card,23.08,completed,TXN-004868-8046,2024-05-29 11:53:00,2024-05-29 11:53:00
4869,4869,2778,credit_card,24.89,completed,TXN-004869-5788,2024-12-11 02:31:00,2024-12-11 02:31:00
4870,4870,3239,cash,12.45,completed,TXN-004870-2219,2024-10-06 02:00:00,2024-10-06 02:00:00
4871,4871,4775,google_pay,13.19,completed,TXN-004871-2605,2024-03-05 03:25:00,2024-03-05 03:25:00
4872,4872,6272,debit_card,44.17,completed,TXN-004872-4761,2024-09-16 04:03:00,2024-09-16 04:03:00
4873,4873,5060,credit_card,10.54,completed,TXN-004873-3396,2024-11-12 08:59:00,2024-11-12 08:59:00
4874,4874,4702,google_pay,5.74,completed,TXN-004874-1296,2024-06-17 03:26:00,2024-06-17 03:26:00
4875,4875,9930,credit_card,0.0,failed,TXN-004875-9753,2024-11-16 16:22:00,2024-11-16 16:22:00
4876,4876,2938,credit_card,5.0,completed,TXN-004876-6251,2024-12-18 05:41:00,2024-12-18 05:41:00
4877,4877,8761,credit_card,77.47,completed,TXN-004877-3903,2024-08-28 21:27:00,2024-08-28 21:27:00
4878,4878,7112,google_pay,26.69,completed,TXN-004878-6931,2024-08-06 03:35:00,2024-08-06 03:35:00
4879,4879,5591,google_pay,52.58,completed,TXN-004879-1209,2024-06-02 17:22:00,2024-06-02 17:22:00
4880,4880,7177,cash,8.75,completed,TXN-004880-9978,2024-10-28 23:30:00,2024-10-28 23:30:00
4881,4881,8348,apple_pay,5.0,completed,TXN-004881-9385,2024-07-14 10:04:00,2024-07-14 10:04:00
4882,4882,7356,credit_card,41.77,completed,TXN-004882-6709,2024-01-04 06:42:00,2024-01-04 06:42:00
4883,4883,3582,credit_card,35.33,completed,TXN-004883-8706,2024-05-13 15:47:00,2024-05-13 15:47:00
4884,4884,2934,apple_pay,21.45,completed,TXN-004884-9184,2024-09-27 08:37:00,2024-09-27 08:37:00
4885,4885,7776,cash,17.19,completed,TXN-004885-4064,2024-06-15 21:25:00,2024-06-15 21:25:00
4886,4886,8359,apple_pay,44.45,completed,TXN-004886-9500,2024-06-29 03:41:00,2024-06-29 03:41:00
4887,4887,7979,apple_pay,67.68,completed,TXN-004887-5367,2024-01-25 12:25:00,2024-01-25 12:25:00
4888,4888,9719,cash,20.0,completed,TXN-004888-1390,2024-03-03 20:33:00,2024-03-03 20:33:00
4889,4889,8932,cash,25.5,completed,TXN-004889-5622,2024-05-27 12:58:00,2024-05-27 12:58:00
4890,4890,5761,cash,60.87,completed,TXN-004890-4262,2024-11-14 22:21:00,2024-11-14 22:21:00
4891,4891,7069,cash,10.25,completed,TXN-004891-1253,2024-02-21 02:03:00,2024-02-21 02:03:00
4892,4892,5234,credit_card,62.12,completed,TXN-004892-5144,2024-07-02 19:59:00,2024-07-02 19:59:00
4893,4893,8866,cash,54.05,completed,TXN-004893-9136,2024-07-15 06:14:00,2024-07-15 06:14:00
4894,4894,5791,cash,83.24,completed,TXN-004894-6119,2024-03-09 09:24:00,2024-03-09 09:24:00
4895,4895,8340,google_pay,20.65,completed,TXN-004895-5125,2024-05-10 05:27:00,2024-05-10 05:27:00
4896,4896,4214,google_pay,46.06,completed,TXN-004896-3436,2024-05-17 17:09:00,2024-05-17 17:09:00
4897,4897,5038,cash,5.0,completed,TXN-004897-6689,2024-10-24 19:19:00,2024-10-24 19:19:00
4898,4898,9763,apple_pay,28.59,completed,TXN-004898-4303,2024-02-29 14:18:00,2024-02-29 14:18:00
4899,4899,4864,google_pay,50.61,completed,TXN-004899-8458,2024-05-15 07:22:00,2024-05-15 07:22:00
4900,4900,4951,credit_card,40.21,completed,TXN-004900-3096,2024-05-10 05:31:00,2024-05-10 05:31:00
4901,4901,6214,apple_pay,56.13,completed,TXN-004901-2779,2024-05-01 21:00:00,2024-05-01 21:00:00
4902,4902,9984,cash,14.18,completed,TXN-004902-7981,2024-03-27 04:54:00,2024-03-27 04:54:00
4903,4903,4236,google_pay,24.05,completed,TXN-004903-3557,2024-06-22 14:21:00,2024-06-22 14:21:00
4904,4904,4653,google_pay,36.02,completed,TXN-004904-5665,2024-03-16 02:38:00,2024-03-16 02:38:00
4905,4905,9102,google_pay,19.84,completed,TXN-004905-3068,2024-10-16 06:51:00,2024-10-16 06:51:00
4906,4906,3098,debit_card,5.0,completed,TXN-004906-2679,2024-08-18 05:42:00,2024-08-18 05:42:00
4907,4907,5744,debit_card,24.14,completed,TXN-004907-6341,2024-09-13 10:53:00,2024-09-13 10:53:00
4908,4908,7823,cash,6.87,completed,TXN-004908-3134,2024-05-21 20:07:00,2024-05-21 20:07:00
4909,4909,8354,credit_card,31.5,completed,TXN-004909-1243,2024-03-06 01:33:00,2024-03-06 01:33:00
4910,4910,3991,cash,34.03,completed,TXN-004910-4957,2024-08-24 14:03:00,2024-08-24 14:03:00
4911,4911,5065,credit_card,14.34,completed,TXN-004911-1788,2024-08-30 19:01:00,2024-08-30 19:01:00
4912,4912,9469,cash,5.0,completed,TXN-004912-6529,2024-12-05 10:21:00,2024-12-05 10:21:00
4913,4913,2678,cash,77.73,completed,TXN-004913-5158,2024-04-13 04:46:00,2024-04-13 04:46:00
4914,4914,9603,apple_pay,41.48,completed,TXN-004914-1290,2024-10-15 17:38:00,2024-10-15 17:38:00
4915,4915,9519,apple_pay,7.39,completed,TXN-004915-3571,2024-03-11 10:19:00,2024-03-11 10:19:00
4916,4916,9437,cash,24.55,completed,TXN-004916-3948,2024-05-03 02:55:00,2024-05-03 02:55:00
4917,4917,6875,cash,0.0,failed,TXN-004917-5245,2024-12-02 03:52:00,2024-12-02 03:52:00
4918,4918,4320,debit_card,43.37,completed,TXN-004918-1021,2024-11-20 18:31:00,2024-11-20 18:31:00
4919,4919,6100,credit_card,5.0,completed,TXN-004919-2302,2024-06-27 14:14:00,2024-06-27 14:14:00
4920,4920,4334,credit_card,56.53,completed,TXN-004920-3070,2024-04-19 01:21:00,2024-04-19 01:21:00
4921,4921,3308,credit_card,6.51,completed,TXN-004921-6377,2024-10-01 12:14:00,2024-10-01 12:14:00
4922,4922,9833,debit_card,34.72,completed,TXN-004922-7535,2024-01-24 23:15:00,2024-01-24 23:15:00
4923,4923,4469,cash,6.48,completed,TXN-004923-1361,2024-10-24 00:18:00,2024-10-24 00:18:00
4924,4924,7522,credit_card,71.27,completed,TXN-004924-4258,2024-10-19 00:07:00,2024-10-19 00:07:00
4925,4925,4382,credit_card,84.26,completed,TXN-004925-5766,2024-05-19 07:18:00,2024-05-19 07:18:00
4926,4926,3558,credit_card,76.29,completed,TXN-004926-3257,2024-08-08 17:28:00,2024-08-08 17:28:00
4927,4927,4931,google_pay,15.46,completed,TXN-004927-8671,2024-07-12 03:44:00,2024-07-12 03:44:00
4928,4928,5991,apple_pay,60.42,completed,TXN-004928-7276,2024-07-02 08:07:00,2024-07-02 08:07:00
4929,4929,9852,cash,54.83,completed,TXN-004929-5277,2024-08-18 09:03:00,2024-08-18 09:03:00
4930,4930,6255,debit_card,26.42,completed,TXN-004930-1342,2024-11-04 14:52:00,2024-11-04 14:52:00
4931,4931,7617,apple_pay,36.74,completed,TXN-004931-4708,2024-08-27 16:06:00,2024-08-27 16:06:00
4932,4932,6519,google_pay,54.35,completed,TXN-004932-7626,2024-11-03 14:25:00,2024-11-03 14:25:00
4933,4933,3272,google_pay,42.85,completed,TXN-004933-4221,2024-06-05 12:22:00,2024-06-05 12:22:00
4934,4934,4331,apple_pay,46.21,completed,TXN-004934-1807,2024-04-15 23:10:00,2024-04-15 23:10:00
4935,4935,6597,google_pay,48.55,completed,TXN-004935-1304,2024-07-02 01:58:00,2024-07-02 01:58:00
4936,4936,4226,debit_card,19.88,completed,TXN-004936-2861,2024-04-25 20:42:00,2024-04-25 20:42:00
4937,4937,5231,debit_card,48.26,completed,TXN-004937-6764,2024-02-02 06:26:00,2024-02-02 06:26:00
4938,4938,9548,apple_pay,61.48,completed,TXN-004938-6648,2024-10-17 23:00:00,2024-10-17 23:00:00
4939,4939,7240,cash,65.88,completed,TXN-004939-8239,2024-11-14 03:46:00,2024-11-14 03:46:00
4940,4940,6329,credit_card,32.82,completed,TXN-004940-4717,2024-03-11 20:12:00,2024-03-11 20:12:00
4941,4941,4266,cash,48.86,completed,TXN-004941-2809,2024-03-16 07:28:00,2024-03-16 07:28:00
4942,4942,4252,google_pay,45.57,completed,TXN-004942-1629,2024-06-11 21:22:00,2024-06-11 21:22:00
4943,4943,6402,cash,33.68,completed,TXN-004943-1038,2024-04-13 16:33:00,2024-04-13 16:33:00
4944,4944,7188,google_pay,44.75,completed,TXN-004944-4936,2024-11-03 18:28:00,2024-11-03 18:28:00
4945,4945,7165,google_pay,40.52,completed,TXN-004945-3273,2024-08-28 10:41:00,2024-08-28 10:41:00
4946,4946,3064,credit_card,44.94,completed,TXN-004946-1309,2024-10-02 12:50:00,2024-10-02 12:50:00
4947,4947,8602,cash,14.8,completed,TXN-004947-8895,2024-06-09 02:08:00,2024-06-09 02:08:00
4948,4948,3723,cash,17.7,completed,TXN-004948-1007,2024-02-28 13:19:00,2024-02-28 13:19:00
4949,4949,7139,credit_card,5.0,completed,TXN-004949-6743,2024-05-26 20:21:00,2024-05-26 20:21:00
4950,4950,9629,apple_pay,45.99,completed,TXN-004950-8894,2024-05-23 13:31:00,2024-05-23 13:31:00
4951,4951,7220,google_pay,21.2,completed,TXN-004951-9516,2024-02-05 15:37:00,2024-02-05 15:37:00
4952,4952,4266,google_pay,9.39,completed,TXN-004952-7818,2024-08-02 01:10:00,2024-08-02 01:10:00
4953,4953,9304,cash,19.8,completed,TXN-004953-5821,2024-09-04 17:13:00,2024-09-04 17:13:00
4954,4954,9159,debit_card,56.04,completed,TXN-004954-3516,2024-10-29 02:18:00,2024-10-29 02:18:00
4955,4955,2748,debit_card,5.0,completed,TXN-004955-6928,2024-06-18 17:22:00,2024-06-18 17:22:00
4956,4956,5225,cash,13.67,completed,TXN-004956-2781,2024-03-28 05:23:00,2024-03-28 05:23:00
4957,4957,2620,debit_card,0.0,failed,TXN-004957-1504,2024-06-08 00:05:00,2024-06-08 00:05:00
4958,4958,7122,apple_pay,39.65,completed,TXN-004958-3745,2024-11-09 12:49:00,2024-11-09 12:49:00
4959,4959,8583,cash,48.89,completed,TXN-004959-6876,2024-09-27 10:08:00,2024-09-27 10:08:00
4960,4960,7128,google_pay,69.83,completed,TXN-004960-9616,2024-12-04 01:50:00,2024-12-04 01:50:00
4961,4961,4795,apple_pay,65.99,completed,TXN-004961-2357,2024-05-15 23:46:00,2024-05-15 23:46:00
4962,4962,7135,google_pay,20.29,completed,TXN-004962-1070,2024-09-06 03:53:00,2024-09-06 03:53:00
4963,4963,4575,debit_card,0.0,failed,TXN-004963-3206,2024-12-21 14:37:00,2024-12-21 14:37:00
4964,4964,6863,debit_card,19.11,completed,TXN-004964-5760,2024-05-20 01:58:00,2024-05-20 01:58:00
4965,4965,5107,debit_card,33.67,completed,TXN-004965-5104,2024-02-05 23:31:00,2024-02-05 23:31:00
4966,4966,5151,debit_card,8.02,completed,TXN-004966-8420,2024-04-07 09:41:00,2024-04-07 09:41:00
4967,4967,4493,apple_pay,53.68,completed,TXN-004967-7518,2024-03-06 18:39:00,2024-03-06 18:39:00
4968,4968,7074,debit_card,71.65,completed,TXN-004968-2808,2024-01-02 16:42:00,2024-01-02 16:42:00
4969,4969,3021,credit_card,7.7,completed,TXN-004969-4658,2024-03-22 05:10:00,2024-03-22 05:10:00
4970,4970,8816,apple_pay,5.0,completed,TXN-004970-4074,2024-12-16 07:52:00,2024-12-16 07:52:00
4971,4971,6142,cash,49.03,completed,TXN-004971-2671,2024-10-11 19:46:00,2024-10-11 19:46:00
4972,4972,3005,apple_pay,23.96,completed,TXN-004972-9333,2024-03-25 16:37:00,2024-03-25 16:37:00
4973,4973,9940,credit_card,42.69,completed,TXN-004973-4641,2024-10-07 15:03:00,2024-10-07 15:03:00
4974,4974,6697,credit_card,14.73,completed,TXN-004974-9427,2024-04-17 09:58:00,2024-04-17 09:58:00
4975,4975,6056,google_pay,25.59,completed,TXN-004975-9615,2024-07-24 18:26:00,2024-07-24 18:26:00
4976,4976,5255,debit_card,50.84,completed,TXN-004976-1239,2024-10-27 07:34:00,2024-10-27 07:34:00
4977,4977,8009,cash,19.66,completed,TXN-004977-1363,2024-05-09 04:21:00,2024-05-09 04:21:00
4978,4978,9275,cash,32.88,completed,TXN-004978-8890,2024-01-30 18:00:00,2024-01-30 18:00:00
4979,4979,6809,cash,50.86,completed,TXN-004979-4525,2024-08-26 15:48:00,2024-08-26 15:48:00
4980,4980,5103,credit_card,67.18,completed,TXN-004980-5061,2024-10-25 11:55:00,2024-10-25 11:55:00
4981,4981,9718,credit_card,73.39,completed,TXN-004981-9944,2024-05-11 14:54:00,2024-05-11 14:54:00
4982,4982,5213,cash,37.42,completed,TXN-004982-8045,2024-07-10 05:35:00,2024-07-10 05:35:00
4983,4983,3597,apple_pay,64.47,completed,TXN-004983-6239,2024-10-03 18:17:00,2024-10-03 18:17:00
4984,4984,6841,credit_card,10.92,completed,TXN-004984-8761,2024-08-29 02:02:00,2024-08-29 02:02:00
4985,4985,8998,apple_pay,101.56,completed,TXN-004985-3980,2024-08-28 10:36:00,2024-08-28 10:36:00
4986,4986,7624,debit_card,74.68,completed,TXN-004986-8527,2024-10-17 16:20:00,2024-10-17 16:20:00
4987,4987,7959,apple_pay,42.98,completed,TXN-004987-4547,2024-08-23 18:00:00,2024-08-23 18:00:00
4988,4988,8797,cash,51.68,completed,TXN-004988-4544,2024-09-01 00:50:00,2024-09-01 00:50:00
4989,4989,5826,apple_pay,30.83,completed,TXN-004989-1099,2024-09-08 09:20:00,2024-09-08 09:20:00
4990,4990,9365,apple_pay,25.06,completed,TXN-004990-1728,2024-11-24 16:45:00,2024-11-24 16:45:00
4991,4991,3761,google_pay,18.84,completed,TXN-004991-7295,2024-04-19 20:41:00,2024-04-19 20:41:00
4992,4992,8784,apple_pay,48.28,completed,TXN-004992-8523,2024-03-17 04:11:00,2024-03-17 04:11:00
4993,4993,8527,cash,82.32,completed,TXN-004993-1748,2024-01-31 10:55:00,2024-01-31 10:55:00
4994,4994,5394,apple_pay,38.5,completed,TXN-004994-5251,2024-07-04 19:13:00,2024-07-04 19:13:00
4995,4995,3002,credit_card,31.55,completed,TXN-004995-9531,2024-07-19 16:11:00,2024-07-19 16:11:00
4996,4996,3265,cash,6.86,completed,TXN-004996-4541,2024-06-26 01:38:00,2024-06-26 01:38:00
4997,4997,4887,debit_card,57.64,completed,TXN-004997-3858,2024-08-20 22:08:00,2024-08-20 22:08:00
4998,4998,3075,google_pay,5.0,completed,TXN-004998-5861,2024-01-13 16:37:00,2024-01-13 16:37:00
4999,4999,7958,credit_card,35.94,completed,TXN-004999-5802,2024-11-02 06:31:00,2024-11-02 06:31:00
5000,5000,5805,debit_card,30.07,completed,TXN-005000-3817,2024-02-22 05:44:00,2024-02-22 05:44:00
5001,5001,9040,credit_card,15.17,completed,TXN-005001-4953,2024-06-02 21:39:00,2024-06-02 21:39:00
5002,5002,6007,debit_card,52.54,completed,TXN-005002-6552,2024-02-12 07:25:00,2024-02-12 07:25:00
5003,5003,7165,cash,0.0,failed,TXN-005003-6688,2024-07-25 20:44:00,2024-07-25 20:44:00
5004,5004,8268,cash,40.91,completed,TXN-005004-8312,2024-09-06 07:34:00,2024-09-06 07:34:00
5005,5005,6903,credit_card,55.02,completed,TXN-005005-1824,2024-11-04 02:47:00,2024-11-04 02:47:00
5006,5006,7077,cash,35.98,completed,TXN-005006-7075,2024-02-10 05:06:00,2024-02-10 05:06:00
5007,5007,4922,google_pay,54.17,completed,TXN-005007-2671,2024-02-26 14:02:00,2024-02-26 14:02:00
5008,5008,8539,apple_pay,73.35,completed,TXN-005008-7982,2024-04-09 15:03:00,2024-04-09 15:03:00
5009,5009,7204,cash,18.45,completed,TXN-005009-9352,2024-12-20 21:05:00,2024-12-20 21:05:00
5010,5010,4524,apple_pay,10.29,completed,TXN-005010-5148,2024-06-04 22:00:00,2024-06-04 22:00:00
5011,5011,3707,credit_card,44.44,completed,TXN-005011-5627,2024-04-06 04:47:00,2024-04-06 04:47:00
5012,5012,4027,apple_pay,5.0,completed,TXN-005012-2753,2024-07-05 02:01:00,2024-07-05 02:01:00
5013,5013,8427,cash,50.23,completed,TXN-005013-1678,2024-10-03 17:37:00,2024-10-03 17:37:00
5014,5014,3444,debit_card,52.11,completed,TXN-005014-2005,2024-03-12 19:54:00,2024-03-12 19:54:00
5015,5015,5430,credit_card,36.81,completed,TXN-005015-1964,2024-02-04 18:03:00,2024-02-04 18:03:00
5016,5016,4562,google_pay,22.81,completed,TXN-005016-6203,2024-08-16 17:56:00,2024-08-16 17:56:00
5017,5017,7016,apple_pay,48.31,completed,TXN-005017-2859,2024-11-05 21:41:00,2024-11-05 21:41:00
5018,5018,6821,apple_pay,40.96,completed,TXN-005018-4629,2024-06-07 08:23:00,2024-06-07 08:23:00
5019,5019,2838,cash,18.69,completed,TXN-005019-1954,2024-07-14 05:08:00,2024-07-14 05:08:00
5020,5020,6028,apple_pay,50.66,completed,TXN-005020-4682,2024-01-25 00:35:00,2024-01-25 00:35:00
5021,5021,6526,apple_pay,22.58,completed,TXN-005021-4892,2024-09-12 14:51:00,2024-09-12 14:51:00
5022,5022,8870,credit_card,63.42,completed,TXN-005022-5129,2024-09-02 16:54:00,2024-09-02 16:54:00
5023,5023,7045,apple_pay,30.45,completed,TXN-005023-7887,2024-01-26 14:31:00,2024-01-26 14:31:00
5024,5024,8271,apple_pay,80.11,completed,TXN-005024-4842,2024-11-05 15:24:00,2024-11-05 15:24:00
5025,5025,6734,google_pay,17.89,completed,TXN-005025-5646,2024-03-26 21:09:00,2024-03-26 21:09:00
5026,5026,2748,credit_card,6.29,completed,TXN-005026-1988,2024-02-08 13:53:00,2024-02-08 13:53:00
5027,5027,9219,apple_pay,26.95,completed,TXN-005027-7909,2024-01-23 20:30:00,2024-01-23 20:30:00
5028,5028,6675,google_pay,32.72,completed,TXN-005028-6608,2024-07-03 08:52:00,2024-07-03 08:52:00
5029,5029,2946,apple_pay,49.49,completed,TXN-005029-2768,2024-11-23 04:57:00,2024-11-23 04:57:00
5030,5030,2773,credit_card,48.13,completed,TXN-005030-9213,2024-05-27 01:01:00,2024-05-27 01:01:00
